gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
CDK11A	0	0.7468575405763892	0.285	0.138	0	C3_CD4 memory_CCR7
GNB1	0	0.6125154601315769	0.337	0.169	0	C3_CD4 memory_CCR7
RPL22	0	-1.3835023453741493	0.674	0.952	0	C3_CD4 memory_CCR7
KIAA2013	0	0.33894710311365206	0.123	0.032	0	C3_CD4 memory_CCR7
PRDM2	0	1.0313830769143355	0.374	0.135	0	C3_CD4 memory_CCR7
EFHD2	0	0.8794325757997266	0.618	0.396	0	C3_CD4 memory_CCR7
RCC2	0	0.49788683358624486	0.155	0.049	0	C3_CD4 memory_CCR7
CAPZB	0	-0.4516477821738747	0.446	0.67	0	C3_CD4 memory_CCR7
MICOS10	0	-0.43244128415806726	0.271	0.45	0	C3_CD4 memory_CCR7
EIF4G3	0	0.5330447711291981	0.193	0.073	0	C3_CD4 memory_CCR7
CDC42	0	0.6655735779650789	0.619	0.572	0	C3_CD4 memory_CCR7
RPL11	0	-1.4533671615079884	0.788	0.978	0	C3_CD4 memory_CCR7
RCAN3	0	-0.35536530490125107	0.069	0.256	0	C3_CD4 memory_CCR7
SRRM1	0	0.81313562908333	0.609	0.471	0	C3_CD4 memory_CCR7
RUNX3	0	1.5333675152788686	0.653	0.261	0	C3_CD4 memory_CCR7
LDLRAP1	0	-0.5354655056992225	0.06	0.267	0	C3_CD4 memory_CCR7
SH3BGRL3	0	-0.617704233833301	0.684	0.946	0	C3_CD4 memory_CCR7
CD52	0	-0.9136450258654185	0.566	0.895	0	C3_CD4 memory_CCR7
LAPTM5	0	-0.7054862132055537	0.541	0.814	0	C3_CD4 memory_CCR7
LCK	0	-0.6985388091954123	0.393	0.678	0	C3_CD4 memory_CCR7
NDUFS5	0	-0.41174105213524337	0.377	0.58	0	C3_CD4 memory_CCR7
MACF1	0	1.1712697264684178	0.574	0.325	0	C3_CD4 memory_CCR7
CTPS1	0	0.9840303121837277	0.243	0.042	0	C3_CD4 memory_CCR7
YBX1	0	-0.5276619215579483	0.565	0.824	0	C3_CD4 memory_CCR7
RPS8	0	-1.8620876621460098	0.759	0.975	0	C3_CD4 memory_CCR7
PRDX1	0	-0.4824812476248801	0.183	0.374	0	C3_CD4 memory_CCR7
TUT4	0	0.8698493415056109	0.348	0.187	0	C3_CD4 memory_CCR7
SSBP3	0	0.9183209273849091	0.329	0.084	0	C3_CD4 memory_CCR7
USP24	0	0.6497431594058606	0.191	0.071	0	C3_CD4 memory_CCR7
MIER1	0	0.6311627198105251	0.329	0.179	0	C3_CD4 memory_CCR7
SRSF11	0	0.9696506650035923	0.563	0.392	0	C3_CD4 memory_CCR7
IFI44L	0	0.8810400742204113	0.155	0.033	0	C3_CD4 memory_CCR7
GNG5	0	-0.5563416475709291	0.316	0.535	0	C3_CD4 memory_CCR7
ZNHIT6	0	0.516318969831325	0.161	0.054	0	C3_CD4 memory_CCR7
PKN2	0	0.708432472196842	0.202	0.073	0	C3_CD4 memory_CCR7
ZNF326	0	0.6118479504419218	0.21	0.087	0	C3_CD4 memory_CCR7
ZNF644	0	0.8499577025729455	0.283	0.106	0	C3_CD4 memory_CCR7
TGFBR3	0	0.7133734889571873	0.363	0.174	0	C3_CD4 memory_CCR7
RPL5	0	-1.3350596078642463	0.722	0.96	0	C3_CD4 memory_CCR7
SLC35A3	0	0.5872796433033475	0.157	0.049	0	C3_CD4 memory_CCR7
VAV3	0	0.6109281352674297	0.196	0.059	0	C3_CD4 memory_CCR7
PRPF38B	0	0.9324459654343098	0.474	0.3	0	C3_CD4 memory_CCR7
KCNA3	0	-0.5538371816095389	0.016	0.187	0	C3_CD4 memory_CCR7
DENND2D	0	-0.5279589507173421	0.154	0.356	0	C3_CD4 memory_CCR7
ATP5PB	0	-0.5602624942195157	0.239	0.458	0	C3_CD4 memory_CCR7
C1orf162	0	-0.6855011358875556	0.144	0.342	0	C3_CD4 memory_CCR7
PTPN22	0	0.6448226919152107	0.277	0.125	0	C3_CD4 memory_CCR7
HIPK1	0	1.1828169263035684	0.352	0.073	0	C3_CD4 memory_CCR7
TRIM33	0	0.7251732074909576	0.221	0.069	0	C3_CD4 memory_CCR7
TENT5C	0	0.9194465167829549	0.306	0.087	0	C3_CD4 memory_CCR7
LINC02591	0	0.34805033427988485	0.108	0.023	0	C3_CD4 memory_CCR7
RNF115	0	0.7434764453985281	0.313	0.164	0	C3_CD4 memory_CCR7
LINC01138	0	-0.8625129651486135	0.131	0.449	0	C3_CD4 memory_CCR7
AC245297.3	0	1.1360929279105578	0.396	0.119	0	C3_CD4 memory_CCR7
HIST2H2AC	0	0.5040496089251236	0.187	0.046	0	C3_CD4 memory_CCR7
MRPS21	0	-0.5281377608353984	0.239	0.453	0	C3_CD4 memory_CCR7
C1orf56	0	0.8799520028227387	0.242	0.033	0	C3_CD4 memory_CCR7
THEM4	0	-0.5061305527595474	0.072	0.255	0	C3_CD4 memory_CCR7
S100A10	0	-0.6781555079648807	0.525	0.803	0	C3_CD4 memory_CCR7
S100A11	0	-0.9448633533475757	0.328	0.642	0	C3_CD4 memory_CCR7
RPS27	0	-1.1290244090976627	0.865	0.983	0	C3_CD4 memory_CCR7
KRTCAP2	0	-0.4780982881245375	0.385	0.62	0	C3_CD4 memory_CCR7
ASH1L	0	0.8219256382514872	0.334	0.178	0	C3_CD4 memory_CCR7
SSR2	0	-0.6699231599833306	0.46	0.746	0	C3_CD4 memory_CCR7
MEF2D	0	0.6942229708854519	0.207	0.055	0	C3_CD4 memory_CCR7
TAGLN2	0	-1.023314767757687	0.43	0.733	0	C3_CD4 memory_CCR7
COPA	0	0.7896010029562962	0.31	0.148	0	C3_CD4 memory_CCR7
RCSD1	0	-0.6354906454376446	0.264	0.523	0	C3_CD4 memory_CCR7
SELL	0	-1.2324825566367705	0.163	0.502	0	C3_CD4 memory_CCR7
PRRC2C	0	1.1741428015795237	0.712	0.514	0	C3_CD4 memory_CCR7
GAS5	0	-0.9173505682332423	0.391	0.679	0	C3_CD4 memory_CCR7
IER5	0	0.615363497976807	0.203	0.061	0	C3_CD4 memory_CCR7
C1orf21	0	0.5522438496785219	0.305	0.144	0	C3_CD4 memory_CCR7
RGS1	0	0.7395891036238561	0.163	0.031	0	C3_CD4 memory_CCR7
RGS2	0	0.8767683570458235	0.25	0.049	0	C3_CD4 memory_CCR7
PTPRC	0	0.931805513995327	0.88	0.834	0	C3_CD4 memory_CCR7
PTPN7	0	0.9987106198955481	0.382	0.196	0	C3_CD4 memory_CCR7
BTG2	0	1.242700786479692	0.553	0.276	0	C3_CD4 memory_CCR7
MDM4	0	1.3017445305218405	0.429	0.14	0	C3_CD4 memory_CCR7
NUCKS1	0	0.8394107922874214	0.471	0.287	0	C3_CD4 memory_CCR7
MAPKAPK2	0	0.7799119495624757	0.248	0.062	0	C3_CD4 memory_CCR7
FCMR	0	-0.8929046067303984	0.203	0.507	0	C3_CD4 memory_CCR7
TRAF3IP3	0	-0.5901125622258483	0.376	0.663	0	C3_CD4 memory_CCR7
LPGAT1	0	0.6787679753910703	0.262	0.104	0	C3_CD4 memory_CCR7
WDR26	0	0.7105506393657869	0.233	0.08	0	C3_CD4 memory_CCR7
ACBD3	0	0.5419556610840224	0.19	0.054	0	C3_CD4 memory_CCR7
IRF2BP2	0	0.931085236727758	0.361	0.146	0	C3_CD4 memory_CCR7
LYST	0	0.6643089886933117	0.274	0.12	0	C3_CD4 memory_CCR7
HNRNPU	0	0.8781772796271539	0.677	0.553	0	C3_CD4 memory_CCR7
AL390728.6	0	0.465178219521226	0.107	0.017	0	C3_CD4 memory_CCR7
RPS7	0	-1.2734748314493816	0.753	0.972	0	C3_CD4 memory_CCR7
LINC00299	0	0.7206355224588378	0.167	0.043	0	C3_CD4 memory_CCR7
ID2	0	1.3832614479300513	0.574	0.283	0	C3_CD4 memory_CCR7
NCOA1	0	0.6070525465167625	0.24	0.091	0	C3_CD4 memory_CCR7
OST4	0	-0.74793067534297	0.465	0.792	0	C3_CD4 memory_CCR7
FOSL2	0	1.0624755367312568	0.35	0.094	0	C3_CD4 memory_CCR7
PPP1CB	0	0.7445182356814727	0.299	0.134	0	C3_CD4 memory_CCR7
YPEL5	0	1.0110006204762243	0.422	0.216	0	C3_CD4 memory_CCR7
LBH	0	-0.49342435260454354	0.242	0.435	0	C3_CD4 memory_CCR7
BIRC6	0	0.7721335435152002	0.343	0.186	0	C3_CD4 memory_CCR7
EIF2AK2	0	0.7076969564486952	0.275	0.124	0	C3_CD4 memory_CCR7
SRSF7	0	1.1686797201349988	0.684	0.493	0	C3_CD4 memory_CCR7
COX7A2L	0	-0.6064706663091181	0.199	0.417	0	C3_CD4 memory_CCR7
PSME4	0	0.925776460436365	0.256	0.073	0	C3_CD4 memory_CCR7
RPS27A	0	-1.23223649988625	0.804	0.979	0	C3_CD4 memory_CCR7
REL	0	0.8537581898966239	0.379	0.196	0	C3_CD4 memory_CCR7
USP34	0	0.8669187127917941	0.379	0.188	0	C3_CD4 memory_CCR7
ACTR2	0	0.8052437993428898	0.579	0.415	0	C3_CD4 memory_CCR7
AAK1	0	0.9887556599354872	0.618	0.444	0	C3_CD4 memory_CCR7
TMSB10	0	-0.6007139041612399	0.85	0.98	0	C3_CD4 memory_CCR7
VAMP8	0	-0.47751189222520596	0.33	0.529	0	C3_CD4 memory_CCR7
GNLY	0	0.8476704130172239	0.749	0.362	0	C3_CD4 memory_CCR7
ST3GAL5	0	0.6849645326564706	0.182	0.053	0	C3_CD4 memory_CCR7
IGKC	0	2.1911133957015676	0.467	0.012	0	C3_CD4 memory_CCR7
MAL	0	-1.0473921217676057	0.013	0.294	0	C3_CD4 memory_CCR7
LINC00342	0	0.8587338948579176	0.202	0.041	0	C3_CD4 memory_CCR7
ANKRD36C	0	0.8610651232847721	0.21	0.061	0	C3_CD4 memory_CCR7
DUSP2	0	1.0798212816925983	0.609	0.33	0	C3_CD4 memory_CCR7
AC092683.1	0	0.7679506715422327	0.164	0.023	0	C3_CD4 memory_CCR7
RPL31	0	-0.7534492422451651	0.644	0.915	0	C3_CD4 memory_CCR7
MAP4K4	0	0.6124635962150767	0.199	0.077	0	C3_CD4 memory_CCR7
GCC2	0	0.8815563286101863	0.427	0.277	0	C3_CD4 memory_CCR7
SLC20A1	0	0.8119289525343634	0.255	0.095	0	C3_CD4 memory_CCR7
GYPC	0	-0.624340698006715	0.345	0.593	0	C3_CD4 memory_CCR7
MAP3K2	0	0.8740807145018491	0.246	0.075	0	C3_CD4 memory_CCR7
MZT2B	0	-0.5700633175061238	0.437	0.675	0	C3_CD4 memory_CCR7
MZT2A	0	-0.5355281030914362	0.21	0.421	0	C3_CD4 memory_CCR7
CCNT2	0	0.650551012072784	0.207	0.07	0	C3_CD4 memory_CCR7
CXCR4	0	1.7150745170640296	0.729	0.404	0	C3_CD4 memory_CCR7
ZEB2	0	1.6301753160469559	0.61	0.201	0	C3_CD4 memory_CCR7
RIF1	0	0.6752879139351307	0.199	0.08	0	C3_CD4 memory_CCR7
NR4A2	0	1.868540081180467	0.471	0.087	0	C3_CD4 memory_CCR7
ATP5MC3	0	-0.4427417245790721	0.37	0.576	0	C3_CD4 memory_CCR7
HNRNPA3	0	0.8629509391525068	0.658	0.517	0	C3_CD4 memory_CCR7
ITGA4	0	0.7497283161860546	0.546	0.391	0	C3_CD4 memory_CCR7
GLS	0	1.055542049896331	0.358	0.124	0	C3_CD4 memory_CCR7
STAT4	0	0.7925739870766525	0.381	0.211	0	C3_CD4 memory_CCR7
AC114760.2	0	0.6155615350178197	0.112	0.006	0	C3_CD4 memory_CCR7
ANKRD44	0	0.9272214896311579	0.487	0.319	0	C3_CD4 memory_CCR7
SF3B1	0	0.7757976062091041	0.539	0.39	0	C3_CD4 memory_CCR7
BZW1	0	0.723183989536321	0.468	0.302	0	C3_CD4 memory_CCR7
CLK1	0	1.3284898967768874	0.5	0.2	0	C3_CD4 memory_CCR7
CASP8	0	0.7696022034151787	0.387	0.231	0	C3_CD4 memory_CCR7
INO80D	0	0.6985582693243071	0.201	0.066	0	C3_CD4 memory_CCR7
EEF1B2	0	-1.4126344457386693	0.605	0.927	0	C3_CD4 memory_CCR7
RPL37A	0	-0.4142585660000915	0.783	0.957	0	C3_CD4 memory_CCR7
CUL3	0	0.7699181626929912	0.265	0.105	0	C3_CD4 memory_CCR7
AGFG1	0	0.5893588245465773	0.146	0.044	0	C3_CD4 memory_CCR7
TRIP12	0	0.7065209571369624	0.251	0.106	0	C3_CD4 memory_CCR7
NCL	0	0.7022900203841367	0.677	0.647	0	C3_CD4 memory_CCR7
DGKD	0	0.7214836022988578	0.248	0.114	0	C3_CD4 memory_CCR7
ARL4C	0	1.7432583987031856	0.821	0.54	0	C3_CD4 memory_CCR7
RNPEPL1	0	0.7324091262022401	0.337	0.162	0	C3_CD4 memory_CCR7
BHLHE40	0	1.1567357003686025	0.388	0.1	0	C3_CD4 memory_CCR7
BRK1	0	-0.6000289691280323	0.305	0.542	0	C3_CD4 memory_CCR7
RPL32	0	-1.651852482782001	0.786	0.978	0	C3_CD4 memory_CCR7
RPL15	0	-0.9454363603685052	0.724	0.965	0	C3_CD4 memory_CCR7
CMTM7	0	-0.4415273816591095	0.062	0.212	0	C3_CD4 memory_CCR7
GOLGA4	0	1.1029839648732636	0.435	0.2	0	C3_CD4 memory_CCR7
RPSA	0	-1.1957256887006231	0.736	0.956	0	C3_CD4 memory_CCR7
RPL14	0	-1.207484194271201	0.751	0.97	0	C3_CD4 memory_CCR7
CTNNB1	0	0.7511135494678292	0.275	0.129	0	C3_CD4 memory_CCR7
NKTR	0	1.5584791433286398	0.593	0.247	0	C3_CD4 memory_CCR7
SETD2	0	0.7576375794054909	0.284	0.123	0	C3_CD4 memory_CCR7
TMA7	0	-0.5134533623969575	0.615	0.896	0	C3_CD4 memory_CCR7
SHISA5	0	-0.5323638495608861	0.269	0.485	0	C3_CD4 memory_CCR7
NDUFAF3	0	-0.49024694060855417	0.127	0.29	0	C3_CD4 memory_CCR7
IMPDH2	0	-0.4451902868831823	0.053	0.212	0	C3_CD4 memory_CCR7
RHOA	0	-0.8494388938759851	0.477	0.794	0	C3_CD4 memory_CCR7
RBM5	0	0.9878822624047634	0.351	0.153	0	C3_CD4 memory_CCR7
CISH	0	-0.5445230217734361	0.02	0.148	0	C3_CD4 memory_CCR7
ABHD14B	0	-0.7773688804430093	0.129	0.4	0	C3_CD4 memory_CCR7
RPL29	0	-1.4612380055127634	0.73	0.97	0	C3_CD4 memory_CCR7
SPCS1	0	-0.4441867011666092	0.348	0.552	0	C3_CD4 memory_CCR7
ATXN7	0	0.8645408680985225	0.291	0.132	0	C3_CD4 memory_CCR7
TMF1	0	0.7625592653956212	0.306	0.151	0	C3_CD4 memory_CCR7
EIF4E3	0	0.5326771501782612	0.168	0.05	0	C3_CD4 memory_CCR7
MTRNR2L12	0	2.7148569420808544	0.737	0.237	0	C3_CD4 memory_CCR7
RPL24	0	-0.9932559740613391	0.688	0.953	0	C3_CD4 memory_CCR7
TRAT1	0	-0.4681905680883328	0.057	0.229	0	C3_CD4 memory_CCR7
GOLGB1	0	0.9924982883695863	0.308	0.116	0	C3_CD4 memory_CCR7
PARP14	0	0.9258112208953049	0.296	0.09	0	C3_CD4 memory_CCR7
CNBP	0	-0.9593718158352957	0.401	0.758	0	C3_CD4 memory_CCR7
CDV3	0	1.1452877213094237	0.467	0.156	0	C3_CD4 memory_CCR7
SLC25A36	0	0.7470455892646877	0.253	0.103	0	C3_CD4 memory_CCR7
TFDP2	0	0.6458191314542903	0.295	0.143	0	C3_CD4 memory_CCR7
ATR	0	0.6714935384429987	0.199	0.074	0	C3_CD4 memory_CCR7
SERP1	0	-0.652601362323636	0.359	0.63	0	C3_CD4 memory_CCR7
DHX36	0	1.047252582556053	0.397	0.193	0	C3_CD4 memory_CCR7
TIPARP	0	0.6869841593497599	0.216	0.059	0	C3_CD4 memory_CCR7
CCNL1	0	1.4526789715829727	0.647	0.342	0	C3_CD4 memory_CCR7
SKIL	0	0.6377673122091023	0.147	0.032	0	C3_CD4 memory_CCR7
FNDC3B	0	0.6240778426536961	0.194	0.065	0	C3_CD4 memory_CCR7
TBL1XR1	0	0.6271695794194578	0.191	0.067	0	C3_CD4 memory_CCR7
PIK3CA	0	0.502916148526186	0.129	0.034	0	C3_CD4 memory_CCR7
TRA2B	0	0.9811786107245448	0.581	0.39	0	C3_CD4 memory_CCR7
LPP	0	0.833634175959407	0.266	0.09	0	C3_CD4 memory_CCR7
DLG1	0	0.7031510603224864	0.199	0.069	0	C3_CD4 memory_CCR7
RPL35A	0	-1.570935983395298	0.719	0.969	0	C3_CD4 memory_CCR7
DGKQ	0	0.43142170771818217	0.118	0.029	0	C3_CD4 memory_CCR7
SPON2	0	0.6725979793355985	0.424	0.237	0	C3_CD4 memory_CCR7
CTBP1	0	0.6636876208667125	0.279	0.113	0	C3_CD4 memory_CCR7
HAUS3	0	0.6312023252810987	0.205	0.076	0	C3_CD4 memory_CCR7
MXD4	0	1.3142678334162943	0.396	0.061	0	C3_CD4 memory_CCR7
WDR1	0	-0.45972121100752217	0.286	0.474	0	C3_CD4 memory_CCR7
BOD1L1	0	1.2612127126037693	0.423	0.126	0	C3_CD4 memory_CCR7
FGFBP2	0	0.7500035447309692	0.511	0.295	0	C3_CD4 memory_CCR7
ARAP2	0	0.766257538808729	0.328	0.161	0	C3_CD4 memory_CCR7
RPL9	0	-0.5755249412833887	0.742	0.949	0	C3_CD4 memory_CCR7
OCIAD2	0	-0.5044898800150488	0.183	0.364	0	C3_CD4 memory_CCR7
CENPC	0	0.7830024532765382	0.324	0.171	0	C3_CD4 memory_CCR7
YTHDC1	0	0.8642137131033687	0.415	0.249	0	C3_CD4 memory_CCR7
PPBP	0	-0.981624616722339	0.003	0.117	0	C3_CD4 memory_CCR7
AREG	0	0.8446872675101987	0.204	0.062	0	C3_CD4 memory_CCR7
CCNI	0	-0.8211226150205424	0.518	0.812	0	C3_CD4 memory_CCR7
CNOT6L	0	1.2070480869785423	0.454	0.168	0	C3_CD4 memory_CCR7
HNRNPD	0	0.7864303772424002	0.427	0.244	0	C3_CD4 memory_CCR7
PYURF	0	-0.48651519953069544	0.228	0.408	0	C3_CD4 memory_CCR7
GPRIN3	0	0.7704685589738413	0.233	0.099	0	C3_CD4 memory_CCR7
DNAJB14	0	0.7496292284033224	0.333	0.183	0	C3_CD4 memory_CCR7
PPP3CA	0	0.6448359876013879	0.25	0.099	0	C3_CD4 memory_CCR7
TET2	0	0.4998662473072596	0.148	0.046	0	C3_CD4 memory_CCR7
LEF1	0	-0.8043474258908406	0.069	0.334	0	C3_CD4 memory_CCR7
RPL34	0	-1.608271294793254	0.793	0.979	0	C3_CD4 memory_CCR7
MCUB	0	-0.6954041983070278	0.167	0.432	0	C3_CD4 memory_CCR7
C4orf3	0	-0.590321858871013	0.279	0.516	0	C3_CD4 memory_CCR7
KIAA1109	0	0.7802277962219291	0.264	0.118	0	C3_CD4 memory_CCR7
SMARCA5	0	0.68027270007753	0.298	0.153	0	C3_CD4 memory_CCR7
RPS3A	0	-1.4592847939823095	0.774	0.974	0	C3_CD4 memory_CCR7
LINC02273	0	-0.40359374972791684	0.012	0.144	0	C3_CD4 memory_CCR7
FBXW7	0	0.6834710546721643	0.227	0.083	0	C3_CD4 memory_CCR7
HMGB2	0	0.7066536374573638	0.463	0.316	0	C3_CD4 memory_CCR7
SPCS3	0	0.7723536355626439	0.413	0.221	0	C3_CD4 memory_CCR7
CLPTM1L	0	0.4392350882494661	0.147	0.044	0	C3_CD4 memory_CCR7
OTULIN	0	0.7751230262923237	0.208	0.061	0	C3_CD4 memory_CCR7
DNAJC21	0	0.5403210346515303	0.207	0.084	0	C3_CD4 memory_CCR7
IL7R	0	-1.2179674454060456	0.239	0.614	0	C3_CD4 memory_CCR7
RICTOR	0	0.9974215988886733	0.342	0.146	0	C3_CD4 memory_CCR7
RPL37	0	-0.987956436274307	0.814	0.975	0	C3_CD4 memory_CCR7
PDE4D	0	1.042391371256324	0.317	0.085	0	C3_CD4 memory_CCR7
ERBIN	0	0.8373356969410797	0.342	0.132	0	C3_CD4 memory_CCR7
SREK1	0	1.0953737065240152	0.349	0.132	0	C3_CD4 memory_CCR7
PIK3R1	0	1.4664271046458186	0.665	0.356	0	C3_CD4 memory_CCR7
BTF3	0	-1.0701706935675213	0.563	0.905	0	C3_CD4 memory_CCR7
ENC1	0	1.0926208968008662	0.274	0.037	0	C3_CD4 memory_CCR7
TBCA	0	-0.5087542497635926	0.296	0.508	0	C3_CD4 memory_CCR7
RPS23	0	-1.4314114247901442	0.768	0.975	0	C3_CD4 memory_CCR7
COX7C	0	-0.9052061599309957	0.542	0.87	0	C3_CD4 memory_CCR7
CAST	0	0.6757249079294008	0.544	0.413	0	C3_CD4 memory_CCR7
CHD1	0	1.1689171746541822	0.39	0.157	0	C3_CD4 memory_CCR7
PJA2	0	0.6115942919182265	0.294	0.146	0	C3_CD4 memory_CCR7
CAMK4	0	-0.47048952339382755	0.09	0.313	0	C3_CD4 memory_CCR7
CSNK1G3	0	0.6124998891615991	0.191	0.063	0	C3_CD4 memory_CCR7
HINT1	0	-1.0503840504497377	0.497	0.837	0	C3_CD4 memory_CCR7
IRF1	0	1.0169933322282099	0.627	0.421	0	C3_CD4 memory_CCR7
TCF7	0	-0.8078858825325312	0.184	0.474	0	C3_CD4 memory_CCR7
HNRNPA0	0	-0.4460361880868222	0.359	0.564	0	C3_CD4 memory_CCR7
HSPA9	0	0.7783230587315724	0.413	0.261	0	C3_CD4 memory_CCR7
UBE2D2	0	-0.35867655434530876	0.415	0.615	0	C3_CD4 memory_CCR7
ARHGAP26	0	0.705818048908053	0.219	0.062	0	C3_CD4 memory_CCR7
CD74	0	-1.185412717491435	0.565	0.799	0	C3_CD4 memory_CCR7
RPS14	0	-1.4291111686519455	0.783	0.976	0	C3_CD4 memory_CCR7
GALNT10	0	0.6100340015462002	0.176	0.046	0	C3_CD4 memory_CCR7
MAT2B	0	-0.45458546613292816	0.204	0.39	0	C3_CD4 memory_CCR7
LCP2	0	-0.6243347678403411	0.247	0.508	0	C3_CD4 memory_CCR7
NPM1	0	-0.8277168230346326	0.565	0.838	0	C3_CD4 memory_CCR7
ATP6V0E1	0	-0.5220558721725115	0.365	0.596	0	C3_CD4 memory_CCR7
CREBRF	0	1.0169900130558287	0.382	0.143	0	C3_CD4 memory_CCR7
CPEB4	0	0.4750999234798285	0.114	0.023	0	C3_CD4 memory_CCR7
HIGD2A	0	-0.7537954481402833	0.337	0.619	0	C3_CD4 memory_CCR7
NSD1	0	0.637010334475021	0.274	0.131	0	C3_CD4 memory_CCR7
HNRNPH1	0	1.7860210881853977	0.698	0.263	0	C3_CD4 memory_CCR7
RACK1	0	-1.3254779371743957	0.695	0.956	0	C3_CD4 memory_CCR7
PRPF4B	0	1.3235239771284164	0.551	0.253	0	C3_CD4 memory_CCR7
CDYL	0	0.47033248033194824	0.128	0.021	0	C3_CD4 memory_CCR7
TMEM14C	0	-0.4765339974330886	0.034	0.184	0	C3_CD4 memory_CCR7
JARID2	0	0.6798486995866098	0.236	0.092	0	C3_CD4 memory_CCR7
ATXN1	0	0.7734748321224353	0.242	0.079	0	C3_CD4 memory_CCR7
C6orf62	0	0.80105138580771	0.276	0.089	0	C3_CD4 memory_CCR7
HIST1H1C	0	0.7258147192609995	0.311	0.143	0	C3_CD4 memory_CCR7
PPP1R18	0	-0.5644894010514682	0.277	0.461	0	C3_CD4 memory_CCR7
TUBB	0	-0.8792135707990484	0.156	0.473	0	C3_CD4 memory_CCR7
LTB	0	-2.0549965647491666	0.203	0.647	0	C3_CD4 memory_CCR7
CSNK2B	0	-0.6633836737411953	0.249	0.502	0	C3_CD4 memory_CCR7
CLIC1	0	-0.519667155412531	0.494	0.69	0	C3_CD4 memory_CCR7
GPSM3	0	-0.7101041868535316	0.479	0.764	0	C3_CD4 memory_CCR7
PSMB8-AS1	0	-0.4980237143820606	0.146	0.318	0	C3_CD4 memory_CCR7
PSMB9	0	-0.5294999719919877	0.447	0.678	0	C3_CD4 memory_CCR7
RPS18	0	-0.9989236392296332	0.815	0.977	0	C3_CD4 memory_CCR7
CUTA	0	-0.5698691275166867	0.324	0.566	0	C3_CD4 memory_CCR7
RPS10-NUDT3	0	-0.8166535748071073	0.002	0.26	0	C3_CD4 memory_CCR7
RPS10	0	2.5130506684827485	0.626	0.113	0	C3_CD4 memory_CCR7
RPL10A	0	-1.045897680780064	0.677	0.948	0	C3_CD4 memory_CCR7
PIM1	0	-0.545911916334042	0.155	0.382	0	C3_CD4 memory_CCR7
TOMM6	0	-0.44050722958427313	0.326	0.519	0	C3_CD4 memory_CCR7
CCND3	0	-0.4227206314595868	0.463	0.671	0	C3_CD4 memory_CCR7
MEA1	0	-0.5431234429482401	0.082	0.254	0	C3_CD4 memory_CCR7
ZNF451	0	0.8456165814312078	0.253	0.083	0	C3_CD4 memory_CCR7
EEF1A1	0	-1.998527458463168	0.894	0.988	0	C3_CD4 memory_CCR7
TENT5A	0	0.4211800062447899	0.13	0.037	0	C3_CD4 memory_CCR7
ZNF292	0	1.0076615111693148	0.413	0.209	0	C3_CD4 memory_CCR7
PNRC1	0	-0.44973440721682856	0.627	0.854	0	C3_CD4 memory_CCR7
PNISR	0	0.8475320630314456	0.705	0.602	0	C3_CD4 memory_CCR7
SNX3	0	-0.48430112287872573	0.26	0.451	0	C3_CD4 memory_CCR7
AMD1	0	0.7849862225790688	0.329	0.163	0	C3_CD4 memory_CCR7
FYN	0	0.8605008384692243	0.608	0.438	0	C3_CD4 memory_CCR7
MED23	0	0.7036049674062342	0.194	0.059	0	C3_CD4 memory_CCR7
RPS12	0	-1.6209039309029123	0.802	0.979	0	C3_CD4 memory_CCR7
BCLAF1	0	1.1316020322522058	0.553	0.299	0	C3_CD4 memory_CCR7
TNFAIP3	0	1.714387415738041	0.659	0.271	0	C3_CD4 memory_CCR7
ABRACL	0	-0.8096153707445541	0.186	0.466	0	C3_CD4 memory_CCR7
HECA	0	0.6614686119248874	0.21	0.076	0	C3_CD4 memory_CCR7
CITED2	0	-0.5603407962085667	0.119	0.293	0	C3_CD4 memory_CCR7
UTRN	0	1.1399974618533144	0.548	0.282	0	C3_CD4 memory_CCR7
SYNE1	0	1.368099374008588	0.621	0.312	0	C3_CD4 memory_CCR7
ARID1B	0	1.3899925798670596	0.471	0.15	0	C3_CD4 memory_CCR7
TMEM181	0	0.6725148602763558	0.19	0.059	0	C3_CD4 memory_CCR7
SYTL3	0	1.0720883715468927	0.46	0.185	0	C3_CD4 memory_CCR7
TAGAP	0	-0.9468150162860661	0.155	0.471	0	C3_CD4 memory_CCR7
IGF2R	0	0.6970438418941194	0.332	0.168	0	C3_CD4 memory_CCR7
QKI	0	0.7196602500508821	0.241	0.064	0	C3_CD4 memory_CCR7
EIF3B	0	0.7157540420059045	0.243	0.105	0	C3_CD4 memory_CCR7
ACTB	0	-1.1507346246851666	0.895	0.985	0	C3_CD4 memory_CCR7
CCZ1	0	0.8836315691814481	0.236	0.034	0	C3_CD4 memory_CCR7
TOMM7	0	-1.0063456907634993	0.575	0.892	0	C3_CD4 memory_CCR7
TRA2A	0	0.7520320085265072	0.353	0.194	0	C3_CD4 memory_CCR7
ZNRF2	0	0.36704580965703676	0.106	0.022	0	C3_CD4 memory_CCR7
KBTBD2	0	0.5434184275711129	0.186	0.062	0	C3_CD4 memory_CCR7
SEPTIN7	0	0.8291125502864352	0.63	0.52	0	C3_CD4 memory_CCR7
TRGC2	0	0.9219188223521357	0.255	0.048	0	C3_CD4 memory_CCR7
CDK13	0	1.2529844712762022	0.42	0.129	0	C3_CD4 memory_CCR7
